[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'request_vote', 'term': 1, 'last_log_index': 1, 'last_log_term': 0}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 926, 'entries': [], 'prevLogIdx': 926, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1741, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1337, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 926, 'entries': [], 'prevLogIdx': 926, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 232, 'log_idx': 928, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1743, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1745, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1338, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 201, 'log_idx': 929, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 926, 'entries': [(b'\x00\x80\x02K\x00K\nM\xed\x01\x86q\x00\x86q\x01.', 927, 1), (b'\x00\x80\x02K\x00K\nK\xe7\x86q\x00\x86q\x01.', 928, 1), (b'\x00\x80\x02K\x00K\nK\xc8\x86q\x00\x86q\x01.', 929, 1)], 'prevLogIdx': 926, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 926, 'entries': [(b'\x00\x80\x02K\x00K\nM\xed\x01\x86q\x00\x86q\x01.', 927, 1), (b'\x00\x80\x02K\x00K\nK\xe7\x86q\x00\x86q\x01.', 928, 1), (b'\x00\x80\x02K\x00K\nK\xc8\x86q\x00\x86q\x01.', 929, 1)], 'prevLogIdx': 926, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 929, 'entries': [(b'\x00\x80\x02K\x00K\nM\xee\x01\x86q\x00\x86q\x01.', 930, 1)], 'prevLogIdx': 929, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nMz\x01\x86q\x00\x86q\x01.', 'request_id': 379}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 929, 'entries': [(b'\x00\x80\x02K\x00K\nM\xee\x01\x86q\x00\x86q\x01.', 930, 1)], 'prevLogIdx': 929, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 929, 'entries': [], 'prevLogIdx': 930, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 929, 'entries': [], 'prevLogIdx': 930, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1746, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1338, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nML\x01\x86q\x00\x86q\x01.', 'request_id': 333}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1341, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1749, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1342, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1750, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nM{\x01\x86q\x00\x86q\x01.', 'request_id': 380}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1751, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 233, 'log_idx': 932, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nMM\x01\x86q\x00\x86q\x01.', 'request_id': 334}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1343, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1346, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1347, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nMN\x01\x86q\x00\x86q\x01.', 'request_id': 335}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1348, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1351, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1352, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nMO\x01\x86q\x00\x86q\x01.', 'request_id': 336}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1352, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1355, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1356, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nMP\x01\x86q\x00\x86q\x01.', 'request_id': 337}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1356, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1359, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1360, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1360, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nMQ\x01\x86q\x00\x86q\x01.', 'request_id': 338}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1363, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1364, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nMR\x01\x86q\x00\x86q\x01.', 'request_id': 339}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1365, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1368, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1369, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1369, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nMS\x01\x86q\x00\x86q\x01.', 'request_id': 340}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1371, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1373, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nMT\x01\x86q\x00\x86q\x01.', 'request_id': 341}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1754, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1755, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nM|\x01\x86q\x00\x86q\x01.', 'request_id': 381}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 202, 'log_idx': 933, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 930, 'entries': [(b'\x00\x80\x02K\x00K\nM\xef\x01\x86q\x00\x86q\x01.', 931, 1), (b'\x00\x80\x02K\x00K\nK\xe8\x86q\x00\x86q\x01.', 932, 1), (b'\x00\x80\x02K\x00K\nK\xc9\x86q\x00\x86q\x01.', 933, 1)], 'prevLogIdx': 930, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 930, 'entries': [(b'\x00\x80\x02K\x00K\nM\xef\x01\x86q\x00\x86q\x01.', 931, 1), (b'\x00\x80\x02K\x00K\nK\xe8\x86q\x00\x86q\x01.', 932, 1), (b'\x00\x80\x02K\x00K\nK\xc9\x86q\x00\x86q\x01.', 933, 1)], 'prevLogIdx': 930, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 933, 'entries': [(b'\x00\x80\x02K\x00K\nM\xf0\x01\x86q\x00\x86q\x01.', 934, 1)], 'prevLogIdx': 933, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 933, 'entries': [(b'\x00\x80\x02K\x00K\nM\xf0\x01\x86q\x00\x86q\x01.', 934, 1)], 'prevLogIdx': 933, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 934, 'entries': [(b'\x00\x80\x02K\x00K\nM\xf1\x01\x86q\x00\x86q\x01.', 935, 1)], 'prevLogIdx': 934, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 934, 'entries': [(b'\x00\x80\x02K\x00K\nM\xf1\x01\x86q\x00\x86q\x01.', 935, 1)], 'prevLogIdx': 934, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'apply_command_response', 'request_id': 234, 'log_idx': 936, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'apply_command_response', 'request_id': 203, 'log_idx': 937, 'log_term': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 935, 'entries': [(b'\x00\x80\x02K\x00K\nK\xe9\x86q\x00\x86q\x01.', 936, 1), (b'\x00\x80\x02K\x00K\nK\xca\x86q\x00\x86q\x01.', 937, 1), (b'\x00\x80\x02K\x00K\nM\xf2\x01\x86q\x00\x86q\x01.', 938, 1)], 'prevLogIdx': 935, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 935, 'entries': [(b'\x00\x80\x02K\x00K\nK\xe9\x86q\x00\x86q\x01.', 936, 1), (b'\x00\x80\x02K\x00K\nK\xca\x86q\x00\x86q\x01.', 937, 1), (b'\x00\x80\x02K\x00K\nM\xf2\x01\x86q\x00\x86q\x01.', 938, 1)], 'prevLogIdx': 935, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1757, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1759, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'apply_command', 'command': b'\x00\x80\x02K\x00K\nM}\x01\x86q\x00\x86q\x01.', 'request_id': 382}
[2026-09-16T12:27:01] as166h-node002-10.166.0.11     | [PAYLOAD] pre-sign structure: identity=(10.166.0.11:45025,10.166.0.10:45025,10.166.0.12:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1761, 'reset': False, 'success': True}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.12:45025,10.166.0.11:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 938, 'entries': [(b'\x00\x80\x02K\x00K\nM\xf3\x01\x86q\x00\x86q\x01.', 939, 1)], 'prevLogIdx': 938, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node001-10.166.0.10     | [PAYLOAD] pre-sign structure: identity=(10.166.0.10:45025,10.166.0.11:45025,10.166.0.12:45025) || data={'type': 'append_entries', 'term': 1, 'commit_index': 938, 'entries': [(b'\x00\x80\x02K\x00K\nM\xf3\x01\x86q\x00\x86q\x01.', 939, 1)], 'prevLogIdx': 938, 'prevLogTerm': 1}
[2026-09-16T12:27:01] as166h-node003-10.166.0.12     | [PAYLOAD] pre-sign structure: identity=(10.166.0.12:45025,10.166.0.10:45025,10.166.0.11:45025) || data={'type': 'next_node_idx', 'next_node_idx': 1375, 'reset': False, 'success': True}
